,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
34,0.5434050559997559,0.2815673053264618,0.7899119853973389,0.7027796506881714,0.5778688788414001,0.3156143128871918,0.786355197429657,0.6921471953392029
35,0.5404772162437439,0.28528839349746704,0.7875591516494751,0.7033238410949707,0.5665983557701111,0.29045236110687256,0.7934116125106812,0.674713134765625
36,0.5420875549316406,0.2854275703430176,0.786371648311615,0.7082216739654541,0.21977458894252777,0.3945448696613312,0.6923590302467346,0.6183876991271973
37,0.5406236052513123,0.27879929542541504,0.7902590036392212,0.7050402164459229,0.38012295961380005,0.34821632504463196,0.8242052793502808,0.641335129737854
38,0.5419411659240723,0.27733224630355835,0.7870751023292542,0.7056262493133545,0.3150614798069,0.3140653073787689,0.8103963136672974,0.6063179969787598
39,0.542233943939209,0.29093387722969055,0.7915685176849365,0.7034912705421448,0.5768442749977112,0.2873736321926117,0.7877845168113708,0.7168827056884766
40,0.5401844382286072,0.28004536032676697,0.7885746359825134,0.7073007225990295,0.5778688788414001,0.3014700412750244,0.6796814799308777,0.7885560989379883
41,0.5368174314498901,0.2789572775363922,0.7902641296386719,0.702695906162262,0.5747950673103333,0.28961190581321716,0.7512735724449158,0.7471315860748291
42,0.5368174314498901,0.28133705258369446,0.7895873188972473,0.7040773630142212,0.5778688788414001,0.30079731345176697,0.7905070781707764,0.6899120807647705
43,0.5404772162437439,0.2832680940628052,0.7887884378433228,0.7050820589065552,0.27254098653793335,0.4994019567966461,0.7816091775894165,0.5268961191177368
44,0.5423803329467773,0.2918306291103363,0.788465142250061,0.7062123417854309,0.41444671154022217,0.41102397441864014,0.7645424604415894,0.6972135305404663
45,0.5390133261680603,0.27742817997932434,0.7906540036201477,0.7054588198661804,0.5778688788414001,0.29008784890174866,0.6952518820762634,0.7876620292663574
46,0.5420875549316406,0.28653785586357117,0.7879766225814819,0.7050820589065552,0.5778688788414001,0.286175400018692,0.782386839389801,0.7082402110099792
47,0.542233943939209,0.2766681909561157,0.789134681224823,0.7078030705451965,0.5189549326896667,0.3381819725036621,0.7828971147537231,0.6507226824760437
48,0.5400380492210388,0.2807336747646332,0.7891707420349121,0.7059192657470703,0.5778688788414001,0.2959476709365845,0.7323740720748901,0.758456289768219
49,0.53593909740448,0.29678142070770264,0.788612961769104,0.708556592464447,0.069672130048275,0.712214469909668,0.7680646777153015,0.4529876410961151
50,0.5381349921226501,0.28713613748550415,0.7911702990531921,0.7089333534240723,0.5778688788414001,0.3033933937549591,0.6790614128112793,0.7891521453857422
51,0.5372565984725952,0.2763296365737915,0.7903966307640076,0.7132033109664917,0.5753073692321777,0.29580631852149963,0.6932370066642761,0.7866190075874329
