,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.5268628597259521,9.995256423950195,0.7573821544647217,0.6700016856193542,0.5778688788414001,4.374664306640625,0.8606557250022888,0.5006705522537231
1,0.5262772440910339,3.153188467025757,0.7655379176139832,0.6842347383499146,0.3463114798069,97.81462860107422,0.5425492525100708,0.4351065456867218
2,0.5321329236030579,2.0385756492614746,0.768333911895752,0.6758623719215393,0.3924180269241333,65278.9921875,0.49196699261665344,0.8441364765167236
3,0.5299370288848877,2.21783185005188,0.7638150453567505,0.6735180616378784,0.5778688788414001,1.3798668384552002,0.7906420826911926,0.6899120807647705
4,0.5273020267486572,1.236594796180725,0.768514096736908,0.6768251657485962,0.5778688788414001,1.0954887866973877,0.7328746914863586,0.7301445603370667
5,0.5161762833595276,1.043548583984375,0.7665737271308899,0.67912757396698,0.5778688788414001,0.8288371562957764,0.7906420826911926,0.6899120807647705
6,0.5065144300460815,1.2245410680770874,0.7594147324562073,0.6778717637062073,0.5778688788414001,0.9338508248329163,0.7906420826911926,0.6899120807647705
7,0.526716411113739,0.7499627470970154,0.7707045674324036,0.678625226020813,0.5778688788414001,0.6624706387519836,0.7898328304290771,0.6899120807647705
8,0.5270092487335205,0.9005820751190186,0.7706623673439026,0.6760716438293457,0.5778688788414001,0.7595337629318237,0.7902289032936096,0.6893160343170166
9,0.5353535413742065,1.0216001272201538,0.7705641984939575,0.6792113184928894,0.5778688788414001,0.7462528347969055,0.7906420826911926,0.6899120807647705
10,0.5327184796333313,0.7783928513526917,0.7697511315345764,0.681136965751648,0.5778688788414001,1.0304856300354004,0.7862453460693359,0.6933392882347107
11,0.5221782922744751,0.709037184715271,0.773844838142395,0.6772438287734985,0.5778688788414001,0.6219239830970764,0.7906420826911926,0.6899120807647705
12,0.5239350199699402,0.8965740203857422,0.7681454420089722,0.6791694760322571,0.35245901346206665,231097.40625,0.5446335077285767,0.7727611660957336
13,0.5375494360923767,0.7088475823402405,0.7772220373153687,0.676490306854248,0.5778688788414001,0.45894187688827515,0.7906420826911926,0.6899120807647705
14,0.5363782644271851,0.6039937734603882,0.7720650434494019,0.6877093315124512,0.5783811211585999,0.5121150612831116,0.7887347936630249,0.6948294043540955
15,0.5384277701377869,0.47469720244407654,0.7782653570175171,0.6904303431510925,0.5778688788414001,0.6852492690086365,0.8588204979896545,0.501266598701477
16,0.5363782644271851,0.5029999613761902,0.7797099947929382,0.6888396143913269,0.5778688788414001,0.36332467198371887,0.7906420826911926,0.6899120807647705
17,0.5230566263198853,0.6671897768974304,0.7750838994979858,0.6865371465682983,0.5778688788414001,0.3922685384750366,0.7906420826911926,0.6899120807647705
18,0.534328818321228,0.8000088930130005,0.7756648659706116,0.6898442506790161,0.5778688788414001,0.5126521587371826,0.7906420826911926,0.6899120807647705
19,0.5256916880607605,0.4746772348880768,0.7789618372917175,0.688504695892334,0.5778688788414001,0.39509111642837524,0.7906420826911926,0.6899120807647705
20,0.5303762555122375,0.6306634545326233,0.7792754173278809,0.6897605657577515,0.5778688788414001,0.4382278323173523,0.6972281336784363,0.779615581035614
21,0.5391597151756287,0.3812974989414215,0.7810882329940796,0.6947002410888672,0.5778688788414001,0.3621208369731903,0.7884486317634583,0.6997466683387756
22,0.5356463193893433,0.3529805541038513,0.7811266779899597,0.6878349184989929,0.5778688788414001,0.34711843729019165,0.7868385910987854,0.7001937031745911
23,0.5391597151756287,0.33312901854515076,0.783266544342041,0.6956212520599365,0.5778688788414001,0.3266318440437317,0.7906420826911926,0.6899120807647705
24,0.5378422141075134,0.4382607340812683,0.7792909145355225,0.6947002410888672,0.31813523173332214,44.6422233581543,0.5055248737335205,0.8180599212646484
25,0.5436978340148926,0.39265960454940796,0.7830090522766113,0.6941142082214355,0.5778688788414001,0.3356083631515503,0.7906420826911926,0.6899120807647705
26,0.5495535135269165,0.3124867081642151,0.7863287925720215,0.700184166431427,0.5778688788414001,0.3117287755012512,0.7907650470733643,0.6915512084960938
27,0.5470648407936096,0.29900097846984863,0.7869833707809448,0.699053943157196,0.5778688788414001,0.2980704605579376,0.8049063086509705,0.6209208965301514
28,0.5486751794815063,0.29394301772117615,0.7870888710021973,0.7002679109573364,0.5783811211585999,0.2851053476333618,0.7955791354179382,0.6918492317199707
29,0.5482360124588013,0.2874385118484497,0.7883173823356628,0.6999748945236206,0.5778688788414001,0.2869125306606293,0.7870339155197144,0.6982566118240356
30,0.5480895638465881,0.2876170873641968,0.7857912182807922,0.7024028897285461,0.5778688788414001,0.2984091639518738,0.7749513983726501,0.7127104997634888
31,0.5441370010375977,0.28509989380836487,0.7850668430328369,0.703365683555603,0.5778688788414001,0.29606136679649353,0.7783612012863159,0.7289524674415588
32,0.5463328957557678,0.3105357587337494,0.7856197953224182,0.6961654424667358,0.03329918161034584,33.95762252807617,0.49409210681915283,0.3053196370601654
33,0.5463328957557678,0.29448258876800537,0.7866118550300598,0.6970445513725281,0.5778688788414001,0.2995031476020813,0.7813440561294556,0.6964684724807739
34,0.5476503968238831,0.2801828682422638,0.7865646481513977,0.6970027089118958,0.5773565769195557,0.2766880691051483,0.7767943143844604,0.7192668914794922
35,0.5486751794815063,0.28224828839302063,0.7882059216499329,0.6999748945236206,0.3058401644229889,2.543801784515381,0.7847186326980591,0.4529876410961151
36,0.5496999025344849,0.29254063963890076,0.7860241532325745,0.6978399157524109,0.5737704634666443,0.387591153383255,0.7205829620361328,0.5967814326286316
37,0.5450153946876526,0.286126047372818,0.78558349609375,0.7003097534179688,0.5778688788414001,0.2984657287597656,0.7855111360549927,0.6995976567268372
38,0.5460401177406311,0.28628697991371155,0.7889721989631653,0.7002260684967041,0.5768442749977112,0.29272517561912537,0.7809303998947144,0.705409049987793
39,0.5444297790527344,0.2958303987979889,0.7859227657318115,0.6988027691841125,0.13934426009655,1.8660882711410522,0.3514512777328491,0.6657726168632507
40,0.5473576188087463,0.29464974999427795,0.7859957218170166,0.6931095123291016,0.18340164422988892,0.3579966127872467,0.7723244428634644,0.6753091812133789
41,0.5498462915420532,0.29442527890205383,0.7884615659713745,0.6968352198600769,0.5046106576919556,2.488778829574585,0.49361756443977356,0.5762181282043457
42,0.5482360124588013,0.29818612337112427,0.7855964303016663,0.6977561712265015,0.1147540956735611,2.1408042907714844,0.7877501249313354,0.5806884169578552
43,0.545600950717926,0.28613370656967163,0.7854999303817749,0.701188862323761,0.5773565769195557,0.8180384635925293,0.6545430421829224,0.7374460101127625
44,0.5413556098937988,0.2817480266094208,0.7887800931930542,0.7016075253486633,0.5645492076873779,0.3231765031814575,0.7857773303985596,0.6635375022888184
45,0.5467720627784729,0.2805640697479248,0.7898523211479187,0.7031564116477966,0.5778688788414001,0.3088328540325165,0.6785348653793335,0.7894501686096191
46,0.5388669371604919,0.2845647633075714,0.7892511487007141,0.7032819986343384,0.32530736923217773,0.9747325778007507,0.580875039100647,0.6073610782623291
47,0.5448690056800842,0.2794957160949707,0.7880661487579346,0.704370379447937,0.5778688788414001,0.30177053809165955,0.6890426874160767,0.7861719727516174
48,0.5419411659240723,0.2799238860607147,0.7898086309432983,0.7013981938362122,0.12397541105747223,0.9178820252418518,0.82505202293396,0.5319624543190002
49,0.5397452712059021,0.28433847427368164,0.7898300290107727,0.7080960869789124,0.5778688788414001,0.31414398550987244,0.6785348653793335,0.7894501686096191
