recall,precision
0.0002751031636863824,1.0
0.0005502063273727648,1.0
0.0008253094910591472,1.0
0.0011004126547455295,1.0
0.001375515818431912,1.0
0.0016506189821182944,1.0
0.0019257221458046766,1.0
0.002200825309491059,1.0
0.0024759284731774417,1.0
0.002751031636863824,1.0
0.003026134800550206,1.0
0.003301237964236589,1.0
0.003576341127922971,1.0
0.0038514442916093533,1.0
0.0041265474552957355,1.0
0.004401650618982118,1.0
0.004676753782668501,1.0
0.0049518569463548835,1.0
0.005226960110041265,1.0
0.005502063273727648,1.0
0.005777166437414031,1.0
0.006052269601100412,1.0
0.006327372764786795,1.0
0.006602475928473178,1.0
0.0068775790921595595,1.0
0.007152682255845942,1.0
0.007427785419532325,1.0
0.007702888583218707,1.0
0.00797799174690509,1.0
0.008253094910591471,1.0
0.008528198074277854,1.0
0.008803301237964236,1.0
0.009078404401650619,1.0
0.009353507565337002,1.0
0.009628610729023384,1.0
0.009903713892709767,1.0
0.010178817056396148,1.0
0.01045392022008253,1.0
0.010729023383768913,1.0
0.011004126547455296,1.0
0.011279229711141679,1.0
0.011554332874828061,1.0
0.011829436038514442,1.0
0.012104539202200825,1.0
0.012379642365887207,1.0
0.01265474552957359,1.0
0.012929848693259973,1.0
0.013204951856946355,1.0
0.013480055020632738,1.0
0.013755158184319119,1.0
0.014030261348005502,1.0
0.014305364511691884,1.0
0.014580467675378267,1.0
0.01485557083906465,1.0
0.015130674002751032,1.0
0.015405777166437413,1.0
0.015680880330123798,1.0
0.01595598349381018,1.0
0.016231086657496563,1.0
0.016506189821182942,1.0
0.016781292984869325,1.0
0.017056396148555707,1.0
0.01733149931224209,1.0
0.01733149931224209,0.984375
0.017606602475928473,0.9846153846153847
0.017881705639614855,0.9848484848484849
0.018156808803301238,0.9850746268656716
0.01843191196698762,0.9852941176470589
0.018707015130674003,0.9855072463768116
0.018982118294360386,0.9857142857142858
0.01925722145804677,0.9859154929577465
0.01953232462173315,0.9861111111111112
0.019807427785419534,0.9863013698630136
0.020082530949105913,0.9864864864864865
0.020357634112792296,0.9866666666666667
0.02063273727647868,0.9868421052631579
0.02090784044016506,0.987012987012987
0.021182943603851444,0.9871794871794872
0.021458046767537826,0.9873417721518988
0.02173314993122421,0.9875
0.02200825309491059,0.9876543209876543
0.022283356258596974,0.9878048780487805
0.022558459422283357,0.9879518072289156
0.02283356258596974,0.9880952380952381
0.023108665749656122,0.9882352941176471
0.023383768913342505,0.9883720930232558
0.023658872077028884,0.9885057471264368
0.023933975240715267,0.9886363636363636
0.02420907840440165,0.9887640449438202
0.024484181568088032,0.9888888888888889
0.024759284731774415,0.989010989010989
0.025034387895460797,0.9891304347826086
0.02530949105914718,0.989247311827957
0.025584594222833563,0.9893617021276596
0.025859697386519945,0.9894736842105263
0.026134800550206328,0.9895833333333334
0.026134800550206328,0.979381443298969
0.02640990371389271,0.9795918367346939
0.026685006877579093,0.9797979797979798
0.026960110041265476,0.98
0.027235213204951855,0.9801980198019802
0.027510316368638238,0.9803921568627451
0.02778541953232462,0.9805825242718447
0.028060522696011003,0.9807692307692307
0.028335625859697386,0.9809523809523809
0.02861072902338377,0.9811320754716981
0.02888583218707015,0.9813084112149533
0.029160935350756534,0.9814814814814815
0.029436038514442917,0.981651376146789
0.0297111416781293,0.9818181818181818
0.029986244841815682,0.9819819819819819
0.030261348005502064,0.9821428571428571
0.030536451169188447,0.9823008849557522
0.030811554332874826,0.9824561403508771
0.03108665749656121,0.9826086956521739
0.031361760660247595,0.9827586206896551
0.03163686382393398,0.9829059829059829
0.03191196698762036,0.9830508474576272
0.03218707015130674,0.9831932773109243
0.032462173314993126,0.9833333333333333
0.0327372764786795,0.9834710743801653
0.033012379642365884,0.9836065573770492
0.03328748280605227,0.983739837398374
0.03356258596973865,0.9838709677419355
0.03383768913342503,0.984
0.034112792297111415,0.9841269841269841
0.0343878954607978,0.984251968503937
0.03466299862448418,0.984375
0.03493810178817056,0.9844961240310077
0.035213204951856945,0.9846153846153847
0.03548830811554333,0.9847328244274809
0.03576341127922971,0.9848484848484849
0.03603851444291609,0.9849624060150376
0.036313617606602476,0.9850746268656716
0.03658872077028886,0.9851851851851852
0.03686382393397524,0.9852941176470589
0.037138927097661624,0.9854014598540146
0.03741403026134801,0.9855072463768116
0.03768913342503439,0.9856115107913669
0.03796423658872077,0.9857142857142858
0.038239339752407155,0.9858156028368794
0.03851444291609354,0.9859154929577465
0.03878954607977992,0.986013986013986
0.0390646492434663,0.9861111111111112
0.039339752407152685,0.9862068965517241
0.03961485557083907,0.9863013698630136
0.039889958734525444,0.9863945578231292
0.040165061898211826,0.9864864864864865
0.04044016506189821,0.9865771812080537
0.04071526822558459,0.9866666666666667
0.040990371389270974,0.9867549668874173
0.04126547455295736,0.9868421052631579
0.04154057771664374,0.9869281045751634
0.04181568088033012,0.987012987012987
0.042090784044016505,0.9870967741935484
0.04236588720770289,0.9871794871794872
0.04264099037138927,0.9872611464968153
0.04291609353507565,0.9873417721518988
0.043191196698762035,0.9874213836477987
0.04346629986244842,0.9875
0.0437414030261348,0.9875776397515528
0.04401650618982118,0.9876543209876543
0.044291609353507566,0.9877300613496932
0.04456671251719395,0.9878048780487805
0.04484181568088033,0.9878787878787879
0.045116918844566714,0.9879518072289156
0.0453920220082531,0.9880239520958084
0.04566712517193948,0.9880952380952381
0.04594222833562586,0.9881656804733728
0.046217331499312245,0.9882352941176471
0.04649243466299863,0.9883040935672515
0.04676753782668501,0.9883720930232558
0.04704264099037139,0.9884393063583815
0.04731774415405777,0.9885057471264368
0.04759284731774415,0.9885714285714285
0.047867950481430534,0.9886363636363636
0.048143053645116916,0.9887005649717514
0.0484181568088033,0.9887640449438202
0.04869325997248968,0.9888268156424581
0.048968363136176064,0.9888888888888889
0.04924346629986245,0.988950276243094
0.04951856946354883,0.989010989010989
0.04979367262723521,0.9890710382513661
0.050068775790921595,0.9891304347826086
0.05034387895460798,0.9891891891891892
0.05061898211829436,0.989247311827957
0.05089408528198074,0.9893048128342246
0.051169188445667126,0.9893617021276596
0.05144429160935351,0.9894179894179894
0.05171939477303989,0.9894736842105263
0.051994497936726274,0.9895287958115183
0.052269601100412656,0.9895833333333334
0.05254470426409904,0.9896373056994818
0.05281980742778542,0.9896907216494846
0.053094910591471804,0.9897435897435898
0.05337001375515819,0.9897959183673469
0.05364511691884457,0.9898477157360406
0.05392022008253095,0.98989898989899
