recall,precision
0.0,1.0
0.000425531914893617,1.0
0.000851063829787234,1.0
0.001276595744680851,1.0
0.001702127659574468,1.0
0.002127659574468085,1.0
0.002553191489361702,1.0
0.0029787234042553193,1.0
0.003404255319148936,1.0
0.003829787234042553,1.0
0.00425531914893617,1.0
0.004680851063829788,1.0
0.005106382978723404,1.0
0.005531914893617021,1.0
0.005957446808510639,1.0
0.006382978723404255,1.0
0.006808510638297872,1.0
0.00723404255319149,1.0
0.007659574468085106,1.0
0.008085106382978723,1.0
0.00851063829787234,1.0
0.008936170212765958,1.0
0.009361702127659575,1.0
0.00978723404255319,1.0
0.010212765957446808,1.0
0.010638297872340425,1.0
0.011063829787234043,1.0
0.01148936170212766,1.0
0.011914893617021277,1.0
0.012340425531914894,1.0
0.01276595744680851,1.0
0.013191489361702127,1.0
0.013617021276595745,1.0
0.014042553191489362,1.0
0.01446808510638298,1.0
0.014893617021276596,1.0
0.015319148936170212,1.0
0.01574468085106383,1.0
0.016170212765957447,1.0
0.016595744680851062,1.0
0.01702127659574468,1.0
0.017446808510638297,1.0
0.017872340425531916,1.0
0.01829787234042553,1.0
0.01872340425531915,1.0
0.019148936170212766,1.0
0.01957446808510638,1.0
0.02,1.0
0.020425531914893616,1.0
0.020425531914893616,0.99
0.020851063829787235,0.99
0.02127659574468085,0.99
0.02170212765957447,0.99
0.022127659574468085,0.99
0.0225531914893617,0.99
0.02297872340425532,0.99
0.023404255319148935,0.99
0.023829787234042554,0.99
0.02425531914893617,0.99
0.02468085106382979,0.99
0.025106382978723404,0.99
0.02553191489361702,0.99
0.02595744680851064,0.99
0.026382978723404255,0.99
0.026808510638297874,0.99
0.02723404255319149,0.99
0.027659574468085105,0.99
0.028085106382978724,0.99
0.02851063829787234,0.99
0.02893617021276596,0.99
0.029361702127659574,0.99
0.029787234042553193,0.99
0.03021276595744681,0.99
0.030638297872340424,0.99
0.031063829787234043,0.99
0.03148936170212766,0.99
0.031914893617021274,0.99
0.03234042553191489,0.99
0.03276595744680851,0.99
0.033191489361702124,0.99
0.03361702127659574,0.99
0.03404255319148936,0.99
0.03446808510638298,0.99
0.03489361702127659,0.99
0.03531914893617021,0.99
0.03574468085106383,0.99
0.036170212765957444,0.99
0.03659574468085106,0.99
0.03702127659574468,0.99
0.0374468085106383,0.99
0.03787234042553191,0.99
0.03829787234042553,0.99
0.03872340425531915,0.99
0.03914893617021276,0.99
0.03957446808510638,0.99
0.04,0.99
0.04042553191489362,0.99
0.04085106382978723,0.99
0.04127659574468085,0.99
0.04170212765957447,0.99
0.04212765957446808,0.99
0.04212765957446808,0.9833333333333333
0.0425531914893617,0.9833333333333333
0.04297872340425532,0.9833333333333333
0.04340425531914894,0.9833333333333333
0.04382978723404255,0.9833333333333333
0.04425531914893617,0.9833333333333333
0.04468085106382979,0.9833333333333333
0.0451063829787234,0.9833333333333333
0.04553191489361702,0.9833333333333333
0.04595744680851064,0.9833333333333333
0.04638297872340426,0.9833333333333333
0.04680851063829787,0.9833333333333333
0.04723404255319149,0.9833333333333333
0.04765957446808511,0.9833333333333333
0.04808510638297872,0.9833333333333333
0.04851063829787234,0.9833333333333333
0.04893617021276596,0.9833333333333333
0.04936170212765958,0.9833333333333333
0.04978723404255319,0.9833333333333333
0.05021276595744681,0.9833333333333333
