,loss,val_loss
0,18.540395736694336,16.745601654052734
1,15.100167274475098,14.008106231689453
2,12.8049898147583,12.041183471679688
3,11.004014015197754,10.562487602233887
4,9.580777168273926,9.317227363586426
5,8.45732307434082,8.529010772705078
6,7.543646335601807,7.658599853515625
7,6.811888694763184,7.15470552444458
8,6.205162048339844,6.543955326080322
9,5.684640407562256,6.24279260635376
10,5.247580528259277,5.65678071975708
11,4.85918664932251,5.3396315574646
12,4.533462047576904,5.155337333679199
13,4.243117332458496,4.824494361877441
14,4.0607829093933105,4.651011943817139
15,3.810030698776245,4.4380202293396
16,3.5598299503326416,4.242316246032715
17,3.3996763229370117,4.1414384841918945
18,3.2736408710479736,3.9409186840057373
19,3.0587451457977295,3.859844207763672
20,2.895766019821167,3.68841290473938
21,2.761245012283325,3.5417912006378174
22,2.6358373165130615,3.4156923294067383
23,2.5204966068267822,3.3634538650512695
24,2.4145822525024414,3.3358585834503174
25,2.313504219055176,3.1764748096466064
26,2.2139084339141846,3.039625406265259
27,2.1467854976654053,2.9343128204345703
28,2.0631637573242188,2.901026964187622
29,1.9471538066864014,2.8348817825317383
30,1.8578014373779297,2.726163148880005
31,1.8089041709899902,2.723367691040039
32,1.7595208883285522,2.648308515548706
33,2.078347682952881,2.644726276397705
34,1.7564789056777954,2.502345323562622
35,1.5926369428634644,2.488832712173462
36,1.4999921321868896,2.408252239227295
37,1.4453378915786743,2.364697217941284
38,1.4120748043060303,2.3411500453948975
39,1.3939870595932007,2.3589789867401123
40,1.371356725692749,2.2436635494232178
41,1.3093335628509521,2.2632691860198975
42,1.2586168050765991,2.1658997535705566
43,1.2068766355514526,2.1450226306915283
44,1.1758888959884644,2.257110834121704
45,1.2169771194458008,2.098806381225586
46,1.1920092105865479,2.029837131500244
47,1.0838170051574707,2.0443756580352783
48,1.0174428224563599,1.990981101989746
49,0.9767909049987793,2.0230162143707275
50,0.986725389957428,1.9501265287399292
51,1.0122909545898438,1.9976482391357422
52,0.9804815053939819,1.943410038948059
53,0.9157479405403137,1.8399710655212402
54,0.8826833963394165,1.8857725858688354
55,0.8378718495368958,1.8236509561538696
56,0.804086446762085,1.8339208364486694
57,0.8247963190078735,1.8742337226867676
58,0.8797518014907837,1.7563382387161255
59,0.8223726153373718,1.7397083044052124
60,0.748852014541626,1.7042893171310425
61,0.7036151885986328,1.7391356229782104
62,0.6887572407722473,1.7874447107315063
63,0.7165643572807312,1.7563095092773438
64,1.1538511514663696,1.6931605339050293
65,0.8245003819465637,1.7201365232467651
66,0.7276694774627686,1.6512545347213745
67,0.645110547542572,1.6416665315628052
68,0.6122204661369324,1.6674383878707886
69,0.584388792514801,1.6507607698440552
70,0.5740088820457458,1.661840796470642
71,0.5911942720413208,5.376816272735596
72,0.6550913453102112,2.0125527381896973
73,0.9039214253425598,1.613142967224121
74,0.6467748880386353,1.5392714738845825
75,0.5584120154380798,1.5363844633102417
76,0.515652596950531,1.5571423768997192
77,0.4926741123199463,1.569351315498352
78,0.4871726930141449,1.5418972969055176
79,0.5068767666816711,1.5863910913467407
80,0.5800034403800964,1.5792301893234253
81,0.6103383302688599,1.5599390268325806
82,0.5287355184555054,1.525772213935852
83,0.4684445559978485,1.5009784698486328
84,0.4378777742385864,1.479631781578064
85,0.41896405816078186,1.4996293783187866
86,0.42762553691864014,59.05033493041992
87,0.5644778609275818,1.5192426443099976
88,0.5820460915565491,1.4736310243606567
89,0.4717172384262085,2.3402063846588135
90,0.42006129026412964,1.4508166313171387
91,0.4113517701625824,1.4355536699295044
92,0.4000679850578308,1.4468504190444946
93,0.38015466928482056,1.4109382629394531
94,0.38183102011680603,1.6242923736572266
95,0.40033355355262756,1.4626479148864746
96,0.41858604550361633,1.4498920440673828
97,0.4138404428958893,1.4117828607559204
98,0.3935945928096771,1.4476045370101929
99,0.3695746958255768,1.4204446077346802
100,0.3389360308647156,1.3974238634109497
101,0.3297319710254669,1678.2322998046875
102,0.6692062616348267,1.4295457601547241
103,0.5681572556495667,1.362844467163086
104,0.3883981704711914,1.3555210828781128
105,0.32953089475631714,1.3897987604141235
106,0.30341678857803345,1.4141196012496948
107,0.28963765501976013,1.3769835233688354
108,0.28683581948280334,1.418297290802002
109,0.29588836431503296,1.36813485622406
110,0.33298560976982117,1.3975377082824707
111,0.39457377791404724,9.220870971679688
112,0.41382819414138794,1.3246079683303833
113,0.3309471905231476,1.3264721632003784
114,0.2841024100780487,1.3515223264694214
115,0.26203012466430664,1.3773856163024902
116,0.2512311637401581,1.3631091117858887
117,0.2619858980178833,1.3486671447753906
118,0.48139306902885437,1.3822189569473267
119,0.4461931884288788,1.2754915952682495
120,0.3124852180480957,1.2881401777267456
121,0.26309990882873535,1.3242241144180298
122,0.23955759406089783,1.3383440971374512
123,0.2306242287158966,1.3498421907424927
124,0.22983990609645844,1.3081246614456177
125,0.25035205483436584,1.2748788595199585
126,0.3690670430660248,1.3904777765274048
127,0.45524394512176514,1.312193512916565
128,0.3499094247817993,1.2500633001327515
129,0.26281172037124634,1.2862383127212524
130,0.2285972684621811,1.3425096273422241
131,0.21182434260845184,1.3375649452209473
132,0.20513871312141418,1.342138409614563
133,0.21212567389011383,1.3099801540374756
134,0.2611035406589508,1.316763997077942
135,0.47633370757102966,1.3181251287460327
136,0.2968471944332123,1.2932144403457642
137,0.23277884721755981,1.317238450050354
138,0.20438160002231598,1.3543825149536133
139,0.19099532067775726,1.3848284482955933
140,0.18757516145706177,1.3594781160354614
