,loss,val_loss,learning_rate
0,19.7943058013916,19.06049156188965,9.999999747378752e-05
1,18.085433959960938,17.681428909301758,9.999999747378752e-05
2,16.830036163330078,16.4796142578125,9.999999747378752e-05
3,15.80801773071289,15.481359481811523,9.999999747378752e-05
4,14.978094100952148,14.760955810546875,9.999999747378752e-05
5,14.202878952026367,13.976526260375977,9.999999747378752e-05
6,13.525031089782715,13.385695457458496,9.999999747378752e-05
7,12.918342590332031,12.813767433166504,9.999999747378752e-05
8,12.355449676513672,12.155028343200684,9.999999747378752e-05
9,11.780447006225586,11.755597114562988,9.999999747378752e-05
10,11.31112003326416,11.62978744506836,9.999999747378752e-05
11,10.853161811828613,11.340463638305664,9.999999747378752e-05
12,10.489943504333496,11.537879943847656,9.999999747378752e-05
13,10.194440841674805,10.920758247375488,9.999999747378752e-05
14,9.764081001281738,10.48867130279541,9.999999747378752e-05
15,9.430882453918457,10.276496887207031,9.999999747378752e-05
16,9.185467720031738,9.878454208374023,9.999999747378752e-05
17,8.823978424072266,9.885796546936035,9.999999747378752e-05
18,8.544927597045898,9.634360313415527,9.999999747378752e-05
19,8.305062294006348,9.340765953063965,9.999999747378752e-05
20,8.079466819763184,9.307385444641113,9.999999747378752e-05
21,7.913236618041992,9.329862594604492,9.999999747378752e-05
22,7.73335075378418,9.282021522521973,9.999999747378752e-05
23,7.539281368255615,8.920677185058594,9.999999747378752e-05
24,7.4038987159729,8.750134468078613,9.999999747378752e-05
25,7.272867202758789,8.869020462036133,9.999999747378752e-05
26,7.080209732055664,8.603281021118164,9.999999747378752e-05
27,6.928502082824707,8.438437461853027,9.999999747378752e-05
28,6.794546127319336,8.432792663574219,9.999999747378752e-05
29,6.669204235076904,8.158463478088379,9.999999747378752e-05
30,6.551032543182373,8.418853759765625,9.999999747378752e-05
31,6.427989959716797,7.95536994934082,9.999999747378752e-05
32,6.311143398284912,8.087302207946777,9.999999747378752e-05
33,6.206542015075684,7.885440826416016,9.999999747378752e-05
34,6.098651885986328,8.079733848571777,9.999999747378752e-05
35,6.0047502517700195,7.632236957550049,9.999999747378752e-05
36,5.913847923278809,7.732483863830566,9.999999747378752e-05
37,5.83217191696167,7.476504325866699,9.999999747378752e-05
38,5.71227502822876,7.363422393798828,9.999999747378752e-05
39,5.643622398376465,7.4869160652160645,9.999999747378752e-05
40,5.551412582397461,7.233082294464111,9.999999747378752e-05
41,5.459876537322998,7.167436599731445,9.999999747378752e-05
42,5.361485958099365,7.2529778480529785,9.999999747378752e-05
43,5.268187522888184,7.002612113952637,9.999999747378752e-05
44,5.1903605461120605,7.082255840301514,9.999999747378752e-05
45,5.0844597816467285,6.976385593414307,9.999999747378752e-05
46,5.011597156524658,6.809950351715088,9.999999747378752e-05
47,4.933884143829346,6.79583740234375,9.999999747378752e-05
48,4.872798919677734,6.690213203430176,9.999999747378752e-05
49,4.834634304046631,6.626374244689941,9.999999747378752e-05
50,4.798405647277832,6.473315238952637,9.999999747378752e-05
51,4.71403169631958,6.423155307769775,9.999999747378752e-05
52,4.635395050048828,6.398213863372803,9.999999747378752e-05
53,4.5573811531066895,6.313464641571045,9.999999747378752e-05
54,4.476406097412109,6.202975273132324,9.999999747378752e-05
55,4.721554756164551,6.605445384979248,9.999999747378752e-05
56,4.823958873748779,6.234392166137695,9.999999747378752e-05
57,4.595510482788086,6.0501532554626465,9.999999747378752e-05
58,4.395278453826904,6.153993606567383,9.999999747378752e-05
59,4.287962436676025,6.012551784515381,9.999999747378752e-05
60,4.205898284912109,5.91320276260376,9.999999747378752e-05
61,4.124122619628906,6.080415725708008,9.999999747378752e-05
62,4.038201808929443,5.966999053955078,9.999999747378752e-05
63,3.955601692199707,5.927983283996582,9.999999747378752e-05
64,3.8976728916168213,5.9882402420043945,9.999999747378752e-05
65,3.840369462966919,5.815891742706299,9.999999747378752e-05
66,3.7885677814483643,5.778822422027588,9.999999747378752e-05
67,3.7307448387145996,5.742173194885254,9.999999747378752e-05
68,3.6740520000457764,5.7148847579956055,9.999999747378752e-05
69,3.636599063873291,5.661853790283203,9.999999747378752e-05
70,3.585502862930298,5.933020114898682,9.999999747378752e-05
71,3.5334768295288086,5.431503772735596,9.999999747378752e-05
72,3.4809153079986572,5.467426300048828,9.999999747378752e-05
73,3.4516501426696777,5.290678977966309,9.999999747378752e-05
74,3.406032085418701,5.179440498352051,9.999999747378752e-05
75,3.3541133403778076,5.16408634185791,9.999999747378752e-05
76,3.292182445526123,5.120050430297852,9.999999747378752e-05
77,3.2486298084259033,5.057679176330566,9.999999747378752e-05
78,3.2135672569274902,5.164882659912109,9.999999747378752e-05
79,3.2575109004974365,5.1455607414245605,9.999999747378752e-05
80,3.271702527999878,5.212494850158691,9.999999747378752e-05
81,3.253274917602539,4.934655666351318,9.999999747378752e-05
82,3.188308000564575,5.1816205978393555,9.999999747378752e-05
83,3.1121537685394287,4.810133457183838,9.999999747378752e-05
84,3.0544028282165527,4.702410697937012,9.999999747378752e-05
85,2.961766242980957,4.727703094482422,9.999999747378752e-05
86,2.8920536041259766,4.608100891113281,9.999999747378752e-05
87,2.839113712310791,4.736575126647949,9.999999747378752e-05
88,2.7923645973205566,4.611368656158447,9.999999747378752e-05
89,2.735980272293091,4.705162525177002,9.999999747378752e-05
