,loss,val_loss,learning_rate
0,10.890825271606445,6.930415153503418,4.999999873689376e-05
1,5.283242225646973,4.161214351654053,4.999999873689376e-05
2,3.3991644382476807,2.916609287261963,4.999999873689376e-05
3,2.488959312438965,2.3582732677459717,4.999999873689376e-05
4,1.9634596109390259,1.883790373802185,4.999999873689376e-05
5,1.6316275596618652,1.7219252586364746,4.999999873689376e-05
6,1.4041647911071777,1.4089325666427612,4.999999873689376e-05
7,1.239681363105774,1.2965697050094604,4.999999873689376e-05
8,1.1010410785675049,1.1737257242202759,4.999999873689376e-05
9,0.9868636131286621,1.1090768575668335,4.999999873689376e-05
10,0.8921188712120056,1.0389710664749146,4.999999873689376e-05
11,0.8125231266021729,0.9474409818649292,4.999999873689376e-05
12,0.7363733649253845,1.0728787183761597,4.999999873689376e-05
13,0.6821263432502747,3.1488983631134033,4.999999873689376e-05
14,0.6359184384346008,0.9200359582901001,4.999999873689376e-05
15,0.5963200330734253,0.7655313014984131,4.999999873689376e-05
16,0.5394606590270996,0.7883858680725098,4.999999873689376e-05
17,0.49831363558769226,0.7688806653022766,4.999999873689376e-05
18,0.4666915833950043,0.7129566073417664,4.999999873689376e-05
19,0.43843260407447815,0.6904712319374084,4.999999873689376e-05
20,0.4115073084831238,0.6508354544639587,4.999999873689376e-05
21,0.3863849639892578,0.6439486145973206,4.999999873689376e-05
22,0.36164161562919617,0.6844423413276672,4.999999873689376e-05
23,0.33713969588279724,0.6486756205558777,4.999999873689376e-05
24,0.31227776408195496,0.6149994730949402,4.999999873689376e-05
25,0.31807538866996765,4.5296220779418945,4.999999873689376e-05
26,0.2881624400615692,0.5823769569396973,4.999999873689376e-05
27,0.2679707407951355,0.5203564763069153,4.999999873689376e-05
28,0.2493407428264618,0.561756432056427,4.999999873689376e-05
29,0.24933385848999023,0.5215867161750793,4.999999873689376e-05
30,0.2191973626613617,0.5655921101570129,4.999999873689376e-05
31,0.22834762930870056,0.4950592815876007,4.999999873689376e-05
32,0.19452904164791107,0.5329495668411255,4.999999873689376e-05
33,0.19427357614040375,0.5161325931549072,4.999999873689376e-05
34,0.19619910418987274,0.5215845108032227,4.999999873689376e-05
35,0.18204300105571747,0.5028265118598938,4.999999873689376e-05
36,0.17835009098052979,0.4731656312942505,4.999999873689376e-05
37,0.1575743407011032,0.5476240515708923,4.999999873689376e-05
38,0.16527940332889557,0.46638303995132446,4.999999873689376e-05
39,0.14657118916511536,0.4706023037433624,4.999999873689376e-05
40,0.14641158282756805,0.46191126108169556,4.999999873689376e-05
41,0.1322920173406601,0.44895660877227783,4.999999873689376e-05
42,0.13551858067512512,0.4379517138004303,4.999999873689376e-05
43,0.12826815247535706,0.453635573387146,4.999999873689376e-05
44,0.11992046236991882,0.4417265057563782,4.999999873689376e-05
45,0.12451014667749405,0.47363051772117615,4.999999873689376e-05
46,0.11816107481718063,0.44099190831184387,4.999999873689376e-05
47,0.10402736067771912,0.4080553948879242,4.999999873689376e-05
48,0.11372687667608261,0.4560905992984772,4.999999873689376e-05
49,0.10571160167455673,,4.999999873689376e-05
50,0.13600659370422363,0.46687403321266174,4.999999873689376e-05
51,0.09591584652662277,0.4860345423221588,4.999999873689376e-05
52,0.11463778465986252,0.4700394570827484,4.999999873689376e-05
53,0.09244360774755478,0.44574475288391113,4.999999873689376e-05
54,0.10152912884950638,0.48727506399154663,4.999999873689376e-05
55,0.08477754890918732,0.5021635890007019,4.999999873689376e-05
56,0.10469374060630798,0.44956642389297485,4.999999873689376e-05
57,0.08238542824983597,0.47908735275268555,4.999999873689376e-05
