,loss,val_loss,learning_rate
0,18.82771873474121,17.160053253173828,4.999999873689376e-05
1,16.152191162109375,15.160422325134277,4.999999873689376e-05
2,14.254276275634766,13.411054611206055,4.999999873689376e-05
3,12.723341941833496,12.10390853881836,4.999999873689376e-05
4,11.40592098236084,10.970165252685547,4.999999873689376e-05
5,10.354737281799316,10.283156394958496,4.999999873689376e-05
6,9.444120407104492,9.322504997253418,4.999999873689376e-05
7,8.696514129638672,8.701130867004395,4.999999873689376e-05
8,8.062146186828613,8.306400299072266,4.999999873689376e-05
9,7.544307708740234,7.799964427947998,4.999999873689376e-05
10,7.119319915771484,7.43527364730835,4.999999873689376e-05
11,6.653538703918457,7.044528484344482,4.999999873689376e-05
12,6.297987937927246,6.816220760345459,4.999999873689376e-05
13,6.007147789001465,6.529309272766113,4.999999873689376e-05
14,5.745046615600586,6.420928955078125,4.999999873689376e-05
15,5.486306190490723,6.066337585449219,4.999999873689376e-05
16,5.257194519042969,5.943629264831543,4.999999873689376e-05
17,5.031367778778076,5.940566062927246,4.999999873689376e-05
18,4.834352016448975,5.725497722625732,4.999999873689376e-05
19,4.650944232940674,5.459722995758057,4.999999873689376e-05
20,4.462146282196045,5.3419575691223145,4.999999873689376e-05
21,4.282792091369629,5.186891555786133,4.999999873689376e-05
22,4.159152030944824,5.250498294830322,4.999999873689376e-05
23,4.022932529449463,4.979501724243164,4.999999873689376e-05
24,3.8430614471435547,4.789433479309082,4.999999873689376e-05
25,3.7113373279571533,4.665355682373047,4.999999873689376e-05
26,3.5951850414276123,4.620944976806641,4.999999873689376e-05
27,3.4618020057678223,4.42165994644165,4.999999873689376e-05
28,3.33866286277771,4.3320698738098145,4.999999873689376e-05
29,3.2638678550720215,4.25078010559082,4.999999873689376e-05
30,3.2363502979278564,4.1033196449279785,4.999999873689376e-05
31,3.0316014289855957,4.04365348815918,4.999999873689376e-05
32,2.964674234390259,3.9471802711486816,4.999999873689376e-05
33,2.8359458446502686,3.8675990104675293,4.999999873689376e-05
34,2.7547459602355957,3.7604668140411377,4.999999873689376e-05
35,2.636476516723633,3.7532618045806885,4.999999873689376e-05
36,2.6129050254821777,3.737814426422119,4.999999873689376e-05
37,2.5024940967559814,3.5507092475891113,4.999999873689376e-05
38,2.4365434646606445,3.4523260593414307,4.999999873689376e-05
39,2.3857600688934326,3.3836069107055664,4.999999873689376e-05
40,2.3071811199188232,3.429478406906128,4.999999873689376e-05
41,2.21901273727417,3.3073458671569824,4.999999873689376e-05
42,2.1702702045440674,3.2241830825805664,4.999999873689376e-05
43,2.076138496398926,3.1792550086975098,4.999999873689376e-05
44,2.0416746139526367,3.127680778503418,4.999999873689376e-05
45,2.023772954940796,3.1211585998535156,4.999999873689376e-05
46,1.9300531148910522,3.0575618743896484,4.999999873689376e-05
47,1.8464956283569336,2.9885635375976562,4.999999873689376e-05
48,1.7831560373306274,2.9657156467437744,4.999999873689376e-05
49,1.7379595041275024,2.922274589538574,4.999999873689376e-05
50,1.6907743215560913,2.8268463611602783,4.999999873689376e-05
51,1.7158342599868774,2.8090760707855225,4.999999873689376e-05
52,1.6289745569229126,2.711054563522339,4.999999873689376e-05
53,1.5753320455551147,2.6613001823425293,4.999999873689376e-05
54,1.5280158519744873,2.621635913848877,4.999999873689376e-05
55,1.457396149635315,2.6515917778015137,4.999999873689376e-05
56,1.4658153057098389,2.614710807800293,4.999999873689376e-05
57,1.4238508939743042,2.53692364692688,4.999999873689376e-05
58,1.3684523105621338,2.494291067123413,4.999999873689376e-05
59,1.3257712125778198,2.5336103439331055,4.999999873689376e-05
60,1.4457335472106934,2.5256431102752686,4.999999873689376e-05
61,1.3111318349838257,2.4408740997314453,4.999999873689376e-05
62,1.2716280221939087,2.360424041748047,4.999999873689376e-05
63,1.206771731376648,2.4259490966796875,4.999999873689376e-05
64,1.1901596784591675,2.4338788986206055,4.999999873689376e-05
65,1.1563847064971924,2.365518808364868,4.999999873689376e-05
66,1.1326216459274292,2.460822820663452,4.999999873689376e-05
67,1.1132827997207642,2.4287972450256348,4.999999873689376e-05
68,1.151439905166626,2.3940494060516357,4.999999873689376e-05
69,1.1084785461425781,2.2243573665618896,4.999999873689376e-05
70,1.0189496278762817,2.2171072959899902,4.999999873689376e-05
71,0.9944172501564026,107.97802734375,4.999999873689376e-05
72,1.0224272012710571,2.1418449878692627,4.999999873689376e-05
73,0.9657434225082397,2.1729094982147217,4.999999873689376e-05
74,0.9376643896102905,2.077237129211426,4.999999873689376e-05
75,0.9253259897232056,2.176600217819214,4.999999873689376e-05
76,0.951444149017334,2.1071248054504395,4.999999873689376e-05
77,0.8962756395339966,2.1502153873443604,4.999999873689376e-05
78,0.8579538464546204,2.0848541259765625,4.999999873689376e-05
79,0.8599392771720886,2.0693247318267822,4.999999873689376e-05
80,0.8215585947036743,2.019613742828369,4.999999873689376e-05
81,0.7825233936309814,2.0083677768707275,4.999999873689376e-05
82,0.7722030282020569,2.2452170848846436,4.999999873689376e-05
83,0.8961726427078247,1.9967248439788818,4.999999873689376e-05
84,0.7776774168014526,2.0407748222351074,4.999999873689376e-05
85,0.7218998670578003,1.949159026145935,4.999999873689376e-05
86,0.6983996033668518,1.926819920539856,4.999999873689376e-05
87,0.7041276693344116,2.1303045749664307,4.999999873689376e-05
88,0.7091382145881653,1.919269323348999,4.999999873689376e-05
89,0.6815700531005859,1.9573982954025269,4.999999873689376e-05
90,0.7275177836418152,1.8679431676864624,4.999999873689376e-05
91,0.6600823402404785,1.8415311574935913,4.999999873689376e-05
92,0.6169372797012329,1.8863365650177002,4.999999873689376e-05
93,0.6374065279960632,1.9952682256698608,4.999999873689376e-05
94,0.6373839378356934,1.8960466384887695,4.999999873689376e-05
95,0.6279009580612183,1.8587437868118286,4.999999873689376e-05
96,0.5866690278053284,1.8328174352645874,4.999999873689376e-05
97,0.5764333009719849,1.9789198637008667,4.999999873689376e-05
98,0.5998615622520447,1.929567575454712,4.999999873689376e-05
