,loss,val_loss,learning_rate
0,15.36717700958252,13.266008377075195,9.999999747378752e-05
1,12.29537582397461,11.343681335449219,9.999999747378752e-05
2,10.528868675231934,9.829155921936035,9.999999747378752e-05
3,9.508347511291504,9.18671703338623,9.999999747378752e-05
4,8.873259544372559,8.568778991699219,9.999999747378752e-05
5,8.276893615722656,8.00201416015625,9.999999747378752e-05
6,7.73120641708374,7.479127883911133,9.999999747378752e-05
7,7.229666233062744,6.99968957901001,9.999999747378752e-05
8,6.77051305770874,6.561415195465088,9.999999747378752e-05
9,6.350390434265137,6.160820007324219,9.999999747378752e-05
10,5.965829372406006,5.794349670410156,9.999999747378752e-05
11,5.614336967468262,5.459200382232666,9.999999747378752e-05
12,5.293482303619385,5.153197288513184,9.999999747378752e-05
13,5.032209396362305,5.307604789733887,9.999999747378752e-05
14,4.78262186050415,4.671455383300781,9.999999747378752e-05
15,4.544134140014648,4.44838285446167,9.999999747378752e-05
16,4.331325531005859,4.232869625091553,9.999999747378752e-05
17,4.12413215637207,4.033945560455322,9.999999747378752e-05
18,3.9299182891845703,3.8614604473114014,9.999999747378752e-05
19,3.766040325164795,3.6791799068450928,9.999999747378752e-05
20,3.5889687538146973,3.5162854194641113,9.999999747378752e-05
21,3.4294586181640625,3.3691115379333496,9.999999747378752e-05
22,3.2743098735809326,3.228837728500366,9.999999747378752e-05
23,3.1384518146514893,3.078761339187622,9.999999747378752e-05
24,3.0084543228149414,2.95300030708313,9.999999747378752e-05
25,2.8943636417388916,7.098495006561279,9.999999747378752e-05
26,2.7775912284851074,2.7322988510131836,9.999999747378752e-05
27,2.6639013290405273,2.6225404739379883,9.999999747378752e-05
28,2.5548410415649414,2.5120396614074707,9.999999747378752e-05
29,2.4522504806518555,2.4110639095306396,9.999999747378752e-05
30,2.352905511856079,2.3149631023406982,9.999999747378752e-05
31,2.2607290744781494,2.2238709926605225,9.999999747378752e-05
32,2.172927141189575,2.138160228729248,9.999999747378752e-05
33,2.0861668586730957,2.053825855255127,9.999999747378752e-05
34,2.002760648727417,1.977361798286438,9.999999747378752e-05
35,1.9334057569503784,1.9004549980163574,9.999999747378752e-05
36,1.854072093963623,1.8269647359848022,9.999999747378752e-05
37,1.7813736200332642,1.7560529708862305,9.999999747378752e-05
38,1.7119766473770142,1.6885204315185547,9.999999747378752e-05
39,1.645603895187378,1.623800277709961,9.999999747378752e-05
40,1.5822142362594604,1.5618555545806885,9.999999747378752e-05
41,1.521459937095642,1.5025578737258911,9.999999747378752e-05
42,1.4632028341293335,1.4458009004592896,9.999999747378752e-05
43,1.4067803621292114,1.4021964073181152,9.999999747378752e-05
44,1.4106565713882446,17317.89453125,9.999999747378752e-05
45,1.3734499216079712,1.3615970611572266,9.999999747378752e-05
46,1.3234741687774658,1.3031402826309204,9.999999747378752e-05
47,1.2666707038879395,1.2537330389022827,9.999999747378752e-05
48,1.2184370756149292,1.2046312093734741,9.999999747378752e-05
49,1.1728073358535767,1.1596312522888184,9.999999747378752e-05
50,1.1275808811187744,1.1166685819625854,9.999999747378752e-05
51,1.0852789878845215,1.0757782459259033,9.999999747378752e-05
52,1.044966220855713,1.0367237329483032,9.999999747378752e-05
53,1.0061296224594116,1.0096272230148315,9.999999747378752e-05
54,1.003109097480774,27.4866886138916,9.999999747378752e-05
55,0.9693353772163391,0.9626353979110718,9.999999747378752e-05
56,0.9342795610427856,0.9272504448890686,9.999999747378752e-05
57,0.9000004529953003,0.8942884802818298,9.999999747378752e-05
58,0.8670331239700317,0.8628966808319092,9.999999747378752e-05
